text_norm,group_key,split
i love it. the item is the best,https://www.jumia.co.ke/redmi-15c-byxiaomi-6.9-4gb-ram-128gb-6000mah-with-free-gifts-airpods-led-watch-powerbank-black-325233624.html,test
"display, slipping mode, just cool. display and shipping ???? delivery mode",https://www.jumia.co.ke/samsung-galaxy-a16-4gb-ram-128gb-rom-6.7-android-145000mah-light-gray-296934715.html,test
didnt last past two months. cheap is expensive,https://www.jumia.co.ke/generic-g03-neckband-wireless-bluetooth-in-ear-sports-earphone-headset-169371598.html,test
unbeatable blender! ultimate! save big! five stars!!!,big blender five save stars ultimate unbeatable,train
????????. oraimo really impressed me????????,https://www.jumia.co.ke/oraimo-spacebuds-neo-anc-spatial-audio-true-wireless-earphones-light-gold-326145067.html,test
i love it. details just as avertised. the phone is superb. to more years of purchase from jumia. still cant beleive i got this device with the price,https://www.jumia.co.ke/infinix-smart-10-6.67-4gb-ram-64gb-dual-sim-5000-mah-4g-titanium-silver-1yr-wrty-325385273.html,test
"ships from kilimani , select an address to view delivery times.",https://www.kilimall.co.ke/listing/1001536233-Lenovo-100e-Chromebook-116-Inch,train
"best shoe ever, first class. best seller. don't miss this deal!!!",best class deal don't ever first miss seller shoe this,train
amazing shoe!!! wonderful and best-selling! buy now and thank me later!!!,amazing and best buy later now selling shoe thank wonderful,train
"best bag ever, world class. deluxe. don't miss this deal!!!",bag best class deal deluxe don't ever miss this world,train
oraimo. up to 3 days playtime..just perfect for traveling ????,https://www.jumia.co.ke/oraimo-necklace-lite-wireless-headphones-call-vibration-30hr-playtime-black-312418741.html,test
i like it. drains battery first ????,https://www.jumia.co.ke/villaon-v110-1.77-1000mah-dual-sim-black-326370555.html,test
best price for refurbished hp probook 645 g4 ryzen 3 7th gen 2.5ghz | 8gb ram | 256gb ssd |14inch hd screen display refurbished hp laptop computer | notebook color-silver 1001731565,https://www.kilimall.co.ke/listing/1001731565-Refurbished-Hp-ProBook-645-G4-ryzen-3-7TH-GEN-25GHz-8GB-RAM-256GB-SSD-14inch-HD-screen-Display-Refurbished-Hp-Laptop-Computer-Notebook,test
i like it. work perfectly as advertised,https://www.jumia.co.ke/tws-budsair-5-e-subtle-shine-sleek-curves-rich-deep-bass-sound-39-hours-long-playtime-3.5g-lightweight-in-ear-design-portable-with-a-lanyard-black-itel-mpg9975767.html,test
fan heater 2000w fast heating large vents portable compact size overheating protection safe home appliance,https://www.kilimall.co.ke/listing/1001780323-Fan-Heater-2000W-Fast-Heating-Large-Vents-Portable-Compact-Size-Overheating-protection-Safe-Home-Appliance,train
redmi 15c 128gb rom 8(4+4) gb ram 6.9&#39;&#39; lcd 50mp main camera 8mp selfie camera 6000mah 33w fast charger android 15 xiaomi hyper os 2 mediatek side fingerprint smart phones + free gifts for you,https://www.kilimall.co.ke/listing/1001491460-XIAOMI-REDMI-15C-128GB-8GB-RAM-69-50MP-Smartphone,test
amazing phone!!! buy it now and limited stock! buy now and thank me later!!!,amazing and buy later limited now phone stock thank,train
"best price for amaze 3 burner table top cooker. amaze is a leading manufacturer of electronic home appliances. their products are affordable, innovative and durable. for every household and kitchen need. color-silver 1001774384",https://www.kilimall.co.ke/listing/1001774384-Amaze-3-burner-table-top-cooker-AMAZE-is-a-leading-manufacturer-of-electronic-home-appliances-Their-products-are-affordable-innovative-and-durable-For-every-household-and-kitchen-need,train
men running shoes outdoor sport sneakers man vulcanized shoes flat casual sneakers for men shoes 2026 new brand footwear,https://www.kilimall.co.ke/listing/10004811517,val
best price for ⚡ protect your tv &amp; fridge today! 13a surge guard – voltage protection for home appliances 🛡🔌 color-tv guard 1001815702,https://www.kilimall.co.ke/listing/1001815702-Protect-Your-TV-Fridge-Today-13A-Surge-Guard-Voltage-Protection-for-Home-Appliances,train
i like it. phone is good for the price and jumia service is✅,https://www.jumia.co.ke/poco-c85-6.9-256gb-8gb-ram-dual-sim-6000mah-4g-black-25-months-warranty-325669322.html,test
i like it. very good 10/10,https://www.jumia.co.ke/infinix-hot-60i-4g6.7-inch12-gb66ram128gb-rom-battery-5160mah-comes-with-free-gifts-airpods-led-watch-powerbank-for-you-neon-red-324994855.html,test
electric fan portable cooling for laptops silent usb fan for home officeoutdoor desktop cooler camping air appliances local fast delivery,https://www.kilimall.co.ke/listing/1001338947-Generic-Portable-Electric-Fan-for-Laptop-Desktop-Cooling,train
"it lasts all day with heavy use. the camera is amazing, and battery lasts a full day even with heavy use. it's quite light which is comfortable in the pocket",https://www.jumia.co.ke/xiaomi-redmi-note-15-6.77-8gb-ram-256gb-6000mah-black-25-months-warranty-free-buds-6-play-326642290.html,test
"best price for hp elitebook 830 g5&#x2f;6, intel core i5 8th generation, refurbished laptop ,8gb ram &amp; 256 gb ssd storage, fhd color-silver 1001765971",https://www.kilimall.co.ke/listing/1001765971-HP-EliteBook-830-G56-Intel-Core-i5-8Th-generation-Refurbished-laptop-8GB-RAM-256-GB-SSD-Storage-FHD,val
scarlett steam iron box + free 2l automatic electric kettle | home appliance combo offer ironbox water heater jug fast heating &amp; auto shut-off,https://www.kilimall.co.ke/listing/2411567-Scarlett-Steam-Iron-2L-Electric-Kettle,test
best price for 🔥 free mouse | lenovo thinkpad yoga 11e x360 | convertible 2 in 1 | 4 gb ram | 128 gb ssd | touchscreen | 1080p fhd | 12&#x27; display | reliable business &amp; studies laptop. color-black 1001483278,https://www.kilimall.co.ke/listing/1001483278-FREE-Mouse-Lenovo-ThinkPad-Yoga-11E-x360-Convertible-2-in-1-4-GB-RAM-128-GB-SSD-Touchscreen-1080p-FHD-12-Display-Reliable-Business-Studies-Laptop,train
low quality. improve on providing good quality to customer. focus on customer centricity not making money. it cannot create a google account due to network problems,https://www.jumia.co.ke/general-zpl-adults-tablet-10.1-12gb-512gb-10000mah-android-14-sim-24mp-48mp-22w-flash-charge-mtk-6771-120hz-a-gps-with-mouse-keyboard-and-leather-case-black-312795206.html,test
unbeatable kettle! flawless! satisfaction guaranteed! five stars!!!,five flawless guaranteed kettle satisfaction stars unbeatable,val
best price for touchscreen refurbished dell latitude 3390 x360 2-in-1 laptop intel core i5 8th gen 8gb ram 256gb ssd 13.3 inches fhd display refurbished laptop computer notebook color-black 1001712034,https://www.kilimall.co.ke/listing/1001712034-Touchscreen-Refurbished-Dell-Latitude-3390-X360-2in1-Laptop-Intel-Core-i5-8th-Gen-8GB-RAM-256GB-SSD-133-Inches-FHD-Display-Refurbished-Laptop-Computer-Notebook,train
fast in network. capacity in storage,https://www.jumia.co.ke/samsung-galaxy-a06-6.7-display-4gb-ram-64gb-rom-dual-sim-50mp-camera-5000mah-bluefree-gifts-306245903.html,test
"perfect kettle 10/10!!! long lasting, limited time, and super fast delivery!!!",and delivery fast kettle lasting limited long perfect super time,train
best price for electric foldable washing machine 7.5kg compact portable laundry washer efficient home appliance for small apartments dorms and travel size-7.5l color-green 1001538140,https://www.kilimall.co.ke/listing/1001538140-Portable-Washers-Electric-75Kg-Folding-Washer,test
"battery life so good. i got this phone specially for battery, and it has surpassed my expectations. charges to full battery in 30 mins and lasts so long",https://www.jumia.co.ke/redmi-15c-byxiaomi-4g-6.9-6gb-ram-128gb-6000mah-black-25-months-warranty-325507985.html,test
"ailyons 2l electric kettle + free 4-way extension cable – coil-less water heater &amp; boiler jug, fast boil, stainless steel, durable &amp; convenient home appliance set power king socket",https://www.kilimall.co.ke/listing/1001789995-AILYONS-2L-Electric-Kettle-Free-4Way-Extension-Cable-CoilLess-Water-Heater-Boiler-Jug-Fast-Boil-Stainless-Steel-Durable-Convenient-Home-Appliance-Set-Power-King-Socket,train
limeted time deals!!samsung galaxy a06 128gb+4gb mtk helio g85 (12nm) 50mp dual camera 6.7&quot; large display 5000mah 25w type-c charge android 14 smart phones side fingerprint unlock phone+freebies,https://www.kilimall.co.ke/listing/1001031918-LIMETED-TIME-DEALSSamsung-Galaxy-A06-128GB4GB-MTK-Helio-G85-12nm-50MP-Dual-Camera-67-Large-Display-5000mAh-25W-TypeC-Charge-Android-14-Smart-Phones-Side-Fingerprint-Unlock-phoneFREEBIES,train
best price for brand new samsung galaxy a16 128gb+4gb 6.7&quot; super amoled d 50mp triple camera android 14 mediatek helio g99 5000mah 25w type-c charge smart phones phone+free gifts color-black storage-4+128gb 1001352979,https://www.kilimall.co.ke/listing/1001352979-Samsung-Galaxy-A16-128GB-Smartphone,val
unbeatable laptop! unique! top seller! five stars!!!,five laptop seller stars top unbeatable unique,train
best price for limited offers!!! brand new samsung galaxy a17 128gb&#x2f;256gb+4gb&#x2f;6gb&#x2f;8gb 6.7&quot; super amoled display 50mp triple camera android 15 ip54 waterproof 5000mah 25w type-c charge ai smart phones phone color-blue storage-4&#x2f;128 1001768450,https://www.kilimall.co.ke/listing/1001768450-LIMITED-OFFERS-BRAND-NEW-SAMSUNG-GALAXY-A17-128GB256GB4GB6GB8GB-67-Super-AMOLED-Display-50MP-Triple-Camera-Android-15-IP54-Waterproof-5000mAh-25W-TypeC-Charge-AI-Smart-Phones-phone,train
implove on. long lasting battery,https://www.jumia.co.ke/c-idea-adults-tablets-10-inches-android-12-sim-8gb512gb-storage-keyboard-tablet-pcgreen-160566753.html,test
this watch changed my life!!! exclusive. best ever. order today!!!,best changed ever exclusive life order this today watch,train
best price for (i7+16gb+256gb+13.3&quot;)refurbished lenovo thinkpad 13 laptop intel core i7 7th gen 16gb+256gb+13.3&quot; windows 11 light strong student professional laptop great keyboard laptop color-black 1001726867,https://www.kilimall.co.ke/listing/1001726867-i716GB256GB133Refurbished-Lenovo-Thinkpad-13-Laptop-Intel-Core-i7-7th-Gen-16GB256GB133-Windows-11-Light-Strong-Student-Professional-Laptop-great-keyboard-laptop,train
infinix hot 60i 8(4+4)gb ram+128gb 6.7&#39;&#39; 120hz 4g slim phone dual sim 5160mah 45w fast charging 50mp camera side fingerprint lock ip64 gyroscope g81 ultimate one-tap ai smart phones,https://www.kilimall.co.ke/listing/1001525845-Infinix-Hot-60i-Smartphone,train
i hate it. it doesnt work at all,https://www.jumia.co.ke/gueeton-stereo-f9-bluetooth-earphone-power-headset-35221857.html,test
"very sufficient. it's an amazing tablet,my daughters loved them.. i can confidently recommend it to anyone",https://www.jumia.co.ke/c1-tabletdual-sim8-inch-633gb-ram-64gb-rom-android14-4000mah-batterygray-redbeat-mpg8920967.html,test
refurbished dell latitude 3190 x360 touchscreen intel pentium 4gb ram 128gb ssd 12 inch refurbished laptop with windows 11 and microsoft office installed computer notebook refurbished laptops,https://www.kilimall.co.ke/listing/1001746211-Refurbished-Dell-Latitude-3190-x360-Touchscreen-Intel-Pentium-4GB-RAM-128GB-SSD-12-Inch-Refurbished-Laptop-With-Windows-11-and-Microsoft-Office-Installed-Computer-Notebook-Refurbished-Laptops,train
"best earbuds ever, highly rated. save big. don't miss this deal!!!",best big deal don't earbuds ever highly miss rated save this,train
i recived it on time more perfect and exzacliy. i recived it on time more perfect and exzacliy,https://www.jumia.co.ke/xiaomi-redmi-note-15-pro-6.77-8gb-ram-256gb-dual-sim-6500mah-black-25-months-warranty-free-buds-6-play-326638116.html,test
bad product. got spoilt after a week. i highly don't recommend buying it,https://www.jumia.co.ke/vic-20000mah-power-banks-portable-charger-ultra-light-battery-pack-black-247696732.html,test
"techno spark 40. those gifts were useless, but the phone itself is good",https://www.jumia.co.ke/tecno-spark-40-6.67-hd-8gb-ram-128gb-dual-sim-50mp-5200mah-with-free-gifts-airpods-led-watch-powerbank-for-you-titanium-grey-323688387.html,test
refurbished oppo f11 a9 smart phone 128gb+6gb 6.5&quot; 4000mah fingerprint unlock phone dual sim 4g phone refurbished phone smartphones mobile phones 128gb phone 4g phone oppp phone smartphone,https://www.kilimall.co.ke/listing/1000377595-Refurbished-OPPO-F11-A9-Smart-Phone-128GB6GB-65-4000mAh-Fingerprint-unlock-phone-Dual-SIM-4G-phone-Refurbished-Phone-SmartPhones-Mobile-Phones-128GB-phone-4G-Phone-oppp-phone-smartphone,train
"best shoe ever, next level. first class. don't miss this deal!!!",best class deal don't ever first level miss next shoe this,train
"i like it. for the price, the watch delivers very well in function and usability. looks like other more premium smart watches in the market",https://www.jumia.co.ke/itel-itel-storm-ultra-2.02-hd-scratchproof-o23-metal-crafted-black-298479867.html,test
"i like it. fantastic,the phone is wow",https://www.jumia.co.ke/samsung-galaxy-a16-6.7-hd-4gb-ram-128gb-rom-dual-sim-50mp-5000mah-comes-with-free-gifts-airpods-smart-watch-powerbank-for-you-grey-297282731.html,test
as ordered. perfect condition and exactly what i ordered,https://www.jumia.co.ke/xiaomi-redmi-15-4g-6gb-ram-128gb-7000mah-purple-25-months-warranty.-325669445.html,test
good. long lasting and perfect,https://www.jumia.co.ke/kuhl-kuhl-k1-20000mah-power-bank-high-capacity-portable-charger-for-phones-usb-devices-326556329.html,test
"i love it. the device is amazing, delivery was on time, system update is timely, it is tailored to offer you the best of features only found on pricey brands. i did not get the free gift ???? though!!!",https://www.jumia.co.ke/infinix-note-50-pro-6.78-8gb-ram-256gb-dual-sim-5200mah-shadow-black-free-gift-1yr-wrty-316949276.html,test
good. only lacks some small key features,https://www.jumia.co.ke/villaon-v120-1.77-1000mah-triple-sim-feature-phone-black-326369869.html,test
"best price for 2 burner amaze stainless hob cooker. amaze is a leading manufacturer of electronic home appliances. their products are affordable, innovative, and durable. for every household and kitchen need. color-silver 1001774392",https://www.kilimall.co.ke/listing/1001774392-2-burner-Amaze-stainless-hob-cooker-Amaze-is-a-leading-manufacturer-of-electronic-home-appliances-Their-products-are-affordable-innovative-and-durable-For-every-household-and-kitchen-need,train
"2 burner amaze stainless hob cooker. amaze is a leading manufacturer of electronic home appliances. their products are affordable, innovative, and durable. for every household and kitchen need.",https://www.kilimall.co.ke/listing/1001774392-2-burner-Amaze-stainless-hob-cooker-Amaze-is-a-leading-manufacturer-of-electronic-home-appliances-Their-products-are-affordable-innovative-and-durable-For-every-household-and-kitchen-need,train
"best price for best in market🎇silver crest new germany commercial heavy duty blender 2 in 1 blender 6500watts🎀silvercrest offers affordable‎‎,‎‎ quality‎‎,‎‎ energy‎‎-efficient home appliances ‎‎for various uses a color-as picture size-2.0l 1001526334",https://www.kilimall.co.ke/listing/1001526334-Silvercrest-6500W-Blender-Countertop,test
"it typically features a 3-speed control panel, adjustable tilt, and wide o",https://www.kilimall.co.ke/listing/1001646722-Ailyons-16inch-Wall-Fan,train
